               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.030096,            0.027746,           0.0071369,              0.5432,             0.64858,             0.61247,             0.36463,            0.024441,            0.016923,           0.0053344,            0.009443,            0.009443,            0.009443
                  36,            0.030193,            0.028085,           0.0069609,             0.55942,             0.63046,             0.61281,             0.36471,            0.024422,             0.01691,           0.0053314,           0.0094106,           0.0094106,           0.0094106
                  37,            0.030208,            0.027977,           0.0069631,             0.55997,              0.6314,             0.61316,              0.3649,            0.024443,            0.016901,             0.00533,           0.0093773,           0.0093773,           0.0093773
                  38,            0.030073,             0.02763,           0.0070498,             0.56497,             0.62755,             0.61356,             0.36489,            0.024461,            0.016888,           0.0053358,           0.0093432,           0.0093432,           0.0093432
                  39,            0.030172,            0.027731,           0.0069644,             0.56395,             0.62807,             0.61404,              0.3651,            0.024436,            0.016875,           0.0053369,           0.0093083,           0.0093083,           0.0093083
                  40,            0.030108,            0.027836,           0.0068425,             0.55184,             0.64089,             0.61398,             0.36516,            0.024444,            0.016866,           0.0053433,           0.0092726,           0.0092726,           0.0092726
                  41,            0.030051,            0.027627,            0.006993,             0.55226,             0.64173,              0.6145,             0.36556,            0.024465,             0.01684,           0.0053443,           0.0092361,           0.0092361,           0.0092361
                  42,            0.030086,            0.027717,           0.0068975,             0.56555,             0.62878,             0.61489,             0.36564,            0.024484,            0.016814,           0.0053423,           0.0091987,           0.0091987,           0.0091987
                  43,            0.030116,            0.027762,             0.00688,             0.56333,             0.63064,             0.61489,             0.36576,             0.02446,            0.016797,           0.0053408,           0.0091606,           0.0091606,           0.0091606
                  44,            0.029806,            0.027313,           0.0070017,              0.5664,             0.62798,             0.61532,             0.36616,            0.024449,            0.016787,           0.0053412,           0.0091217,           0.0091217,           0.0091217
                  45,            0.029903,            0.027675,           0.0068005,             0.54578,             0.65131,             0.61566,             0.36624,            0.024444,            0.016778,           0.0053375,           0.0090821,           0.0090821,           0.0090821
                  46,            0.029986,            0.027589,           0.0067576,              0.5506,             0.64605,             0.61586,             0.36644,            0.024413,            0.016768,           0.0053392,           0.0090416,           0.0090416,           0.0090416
                  47,            0.029853,            0.027477,           0.0067575,             0.53561,             0.66499,             0.61605,              0.3669,            0.024397,            0.016757,             0.00534,           0.0090004,           0.0090004,           0.0090004
                  48,            0.029839,            0.027457,           0.0068559,              0.5507,             0.64739,             0.61698,             0.36734,            0.024372,            0.016744,           0.0053358,           0.0089585,           0.0089585,           0.0089585
                  49,            0.029964,             0.02758,           0.0067462,             0.55652,             0.64113,             0.61701,             0.36749,            0.024361,            0.016734,           0.0053359,           0.0089159,           0.0089159,           0.0089159
                  50,            0.029832,            0.027608,           0.0067763,             0.55434,             0.64477,             0.61775,             0.36771,            0.024351,            0.016711,           0.0053321,           0.0088725,           0.0088725,           0.0088725
                  51,            0.029866,             0.02752,           0.0066791,             0.55941,             0.64023,             0.61798,             0.36808,            0.024366,            0.016695,           0.0053317,           0.0088284,           0.0088284,           0.0088284
                  52,            0.029911,            0.027473,            0.006876,             0.55201,             0.64873,             0.61803,             0.36821,            0.024368,            0.016676,           0.0053323,           0.0087837,           0.0087837,           0.0087837
                  53,            0.029776,            0.027437,           0.0067474,             0.55267,             0.64808,             0.61815,             0.36848,            0.024388,            0.016655,           0.0053304,           0.0087382,           0.0087382,           0.0087382
                  54,            0.029701,            0.027391,           0.0066737,              0.5682,             0.63228,             0.61877,              0.3689,            0.024369,            0.016637,           0.0053293,           0.0086921,           0.0086921,           0.0086921
                  55,            0.029726,             0.02754,           0.0065769,             0.56918,             0.63214,             0.61898,             0.36934,            0.024366,            0.016619,           0.0053266,           0.0086452,           0.0086452,           0.0086452
                  56,            0.029631,            0.027598,           0.0065822,             0.56719,             0.63408,             0.61922,             0.36892,            0.024388,            0.016601,           0.0053269,           0.0085978,           0.0085978,           0.0085978
                  57,            0.029622,            0.027373,           0.0066637,             0.57401,             0.62624,             0.61937,             0.36895,            0.024408,            0.016574,           0.0053224,           0.0085497,           0.0085497,           0.0085497
                  58,            0.029565,             0.02738,           0.0066552,             0.57495,             0.62587,             0.61916,             0.36946,            0.024378,             0.01656,           0.0053159,            0.008501,            0.008501,            0.008501
                  59,            0.029589,              0.0273,           0.0065143,             0.57399,             0.62669,             0.61935,             0.36981,             0.02438,             0.01655,           0.0053137,           0.0084516,           0.0084516,           0.0084516
                  60,            0.029589,            0.027419,           0.0065877,             0.55894,             0.64292,             0.62003,             0.37039,            0.024349,            0.016538,           0.0053092,           0.0084017,           0.0084017,           0.0084017
                  61,            0.029605,            0.027398,           0.0065356,             0.55106,             0.65137,              0.6201,             0.37099,            0.024312,            0.016526,           0.0053078,           0.0083511,           0.0083511,           0.0083511
                  62,            0.029671,            0.027459,           0.0065288,              0.5555,             0.64733,             0.62081,             0.37102,            0.024314,             0.01651,           0.0053042,              0.0083,              0.0083,              0.0083
                  63,             0.02963,            0.027168,           0.0066366,             0.55338,             0.65168,             0.62117,             0.37119,            0.024295,            0.016504,           0.0052986,           0.0082483,           0.0082483,           0.0082483
                  64,            0.029437,            0.027209,           0.0064776,             0.55168,             0.65393,              0.6215,             0.37164,            0.024299,            0.016489,            0.005291,           0.0081961,           0.0081961,           0.0081961
                  65,            0.029466,            0.027278,           0.0065016,             0.54485,             0.66162,              0.6216,             0.37211,             0.02429,            0.016476,           0.0052834,           0.0081433,           0.0081433,           0.0081433
                  66,              0.0294,            0.027387,           0.0063802,             0.54535,             0.66161,             0.62216,             0.37256,            0.024282,             0.01647,            0.005278,             0.00809,             0.00809,             0.00809
                  67,            0.029447,            0.027247,           0.0064233,             0.57083,             0.63354,             0.62259,             0.37286,            0.024281,            0.016459,           0.0052732,           0.0080362,           0.0080362,           0.0080362
                  68,            0.029328,            0.026908,           0.0064327,             0.57889,             0.62632,             0.62312,             0.37325,            0.024258,            0.016444,             0.00526,           0.0079818,           0.0079818,           0.0079818
                  69,            0.029329,            0.027229,           0.0064805,             0.56272,             0.64275,             0.62367,             0.37376,            0.024235,            0.016437,           0.0052543,            0.007927,            0.007927,            0.007927
                  70,            0.029373,            0.027231,           0.0063263,             0.56903,             0.63651,             0.62433,             0.37414,            0.024235,            0.016421,            0.005253,           0.0078717,           0.0078717,           0.0078717
                  71,            0.029408,            0.027439,           0.0063603,             0.56892,             0.63695,             0.62472,             0.37452,            0.024249,            0.016409,           0.0052473,            0.007816,            0.007816,            0.007816
                  72,            0.029307,            0.027118,           0.0063698,             0.56756,             0.63809,             0.62502,             0.37491,            0.024246,            0.016398,            0.005237,           0.0077598,           0.0077598,           0.0077598
                  73,            0.029261,            0.027266,           0.0062479,             0.58517,             0.62138,             0.62549,             0.37529,            0.024207,             0.01639,             0.00523,           0.0077031,           0.0077031,           0.0077031
                  74,            0.029285,            0.027105,           0.0062816,             0.55417,             0.65355,             0.62574,             0.37577,            0.024188,             0.01638,           0.0052251,           0.0076461,           0.0076461,           0.0076461
                  75,            0.029249,            0.027209,           0.0062547,              0.5539,             0.65496,             0.62624,             0.37643,            0.024153,            0.016373,           0.0052235,           0.0075886,           0.0075886,           0.0075886
                  76,            0.029183,            0.027078,           0.0063271,             0.58381,             0.62364,             0.62661,             0.37692,            0.024122,            0.016371,           0.0052152,           0.0075307,           0.0075307,           0.0075307
                  77,            0.029198,            0.027054,            0.006268,             0.59021,             0.61859,             0.62698,              0.3775,            0.024094,            0.016364,           0.0052037,           0.0074725,           0.0074725,           0.0074725
                  78,            0.029244,            0.027033,           0.0061447,             0.59303,              0.6171,             0.62741,             0.37811,            0.024065,            0.016354,           0.0051938,           0.0074139,           0.0074139,           0.0074139
                  79,            0.029221,            0.027179,           0.0062864,              0.5747,              0.6334,             0.62762,             0.37857,            0.024059,            0.016342,           0.0051889,            0.007355,            0.007355,            0.007355
                  80,            0.029145,            0.027062,            0.006143,             0.57475,             0.63554,             0.62838,             0.37925,            0.024038,            0.016333,            0.005182,           0.0072957,           0.0072957,           0.0072957
                  81,            0.029049,            0.027029,           0.0062386,             0.57267,             0.63753,             0.62842,             0.37971,            0.024005,             0.01632,            0.005178,           0.0072361,           0.0072361,           0.0072361
                  82,            0.029069,            0.026855,           0.0060912,             0.56941,             0.64196,             0.62877,             0.38007,            0.023989,            0.016318,           0.0051743,           0.0071762,           0.0071762,           0.0071762
                  83,            0.029097,            0.027222,           0.0060371,             0.58128,             0.63058,             0.62911,             0.38055,             0.02395,            0.016323,           0.0051733,            0.007116,            0.007116,            0.007116
                  84,            0.029047,            0.027034,           0.0061397,             0.57957,             0.63286,             0.62957,             0.38084,            0.023917,            0.016317,           0.0051668,           0.0070555,           0.0070555,           0.0070555
                  85,            0.029045,            0.026908,           0.0060673,             0.58864,             0.62415,             0.62986,             0.38124,            0.023898,            0.016305,           0.0051638,           0.0069948,           0.0069948,           0.0069948
                  86,            0.029074,            0.026952,           0.0059617,             0.58715,             0.62676,             0.63048,             0.38166,            0.023888,            0.016296,            0.005156,           0.0069338,           0.0069338,           0.0069338
                  87,            0.028929,            0.026956,           0.0060515,              0.5873,             0.62756,             0.63123,             0.38244,            0.023865,             0.01629,           0.0051487,           0.0068726,           0.0068726,           0.0068726
                  88,            0.028867,            0.026916,           0.0060425,             0.59276,             0.62262,             0.63152,             0.38315,            0.023832,             0.01629,           0.0051382,           0.0068111,           0.0068111,           0.0068111
                  89,             0.02898,            0.026752,           0.0059956,             0.56531,             0.65118,             0.63188,             0.38366,            0.023807,            0.016289,           0.0051323,           0.0067495,           0.0067495,           0.0067495
                  90,            0.028985,            0.026882,           0.0059221,             0.56487,              0.6522,             0.63208,             0.38415,            0.023793,            0.016286,           0.0051214,           0.0066877,           0.0066877,           0.0066877
                  91,             0.02894,            0.026913,           0.0059293,             0.56386,             0.65405,             0.63287,             0.38464,            0.023766,             0.01628,           0.0051119,           0.0066257,           0.0066257,           0.0066257
                  92,            0.028919,            0.026842,            0.005872,             0.57058,              0.6479,             0.63283,             0.38492,            0.023744,            0.016274,           0.0051064,           0.0065636,           0.0065636,           0.0065636
                  93,            0.028934,            0.026783,            0.005796,             0.57009,             0.64854,             0.63318,             0.38517,            0.023746,            0.016265,           0.0051048,           0.0065013,           0.0065013,           0.0065013
                  94,            0.028754,            0.026803,           0.0059106,             0.56781,             0.65206,             0.63327,             0.38556,            0.023748,            0.016256,           0.0051047,           0.0064389,           0.0064389,           0.0064389
                  95,             0.02879,            0.026644,           0.0058636,             0.57186,             0.64924,             0.63395,              0.3859,            0.023736,            0.016248,           0.0051024,           0.0063764,           0.0063764,           0.0063764
                  96,            0.028806,            0.026811,           0.0057319,             0.57554,             0.64443,             0.63416,             0.38616,            0.023712,            0.016246,           0.0051021,           0.0063138,           0.0063138,           0.0063138
                  97,            0.028864,              0.0269,           0.0057815,             0.57646,             0.64468,             0.63435,             0.38632,            0.023707,            0.016243,           0.0051021,           0.0062512,           0.0062512,           0.0062512
                  98,            0.028755,            0.026883,           0.0057456,             0.57594,             0.64533,              0.6347,              0.3866,            0.023691,            0.016237,           0.0051028,           0.0061884,           0.0061884,           0.0061884
                  99,            0.028744,            0.026614,           0.0057821,             0.58192,              0.6382,             0.63481,             0.38706,            0.023683,            0.016237,           0.0050976,           0.0061256,           0.0061256,           0.0061256
                 100,             0.02865,            0.026768,            0.005691,             0.57055,             0.65005,             0.63542,             0.38738,            0.023679,             0.01623,           0.0050941,           0.0060628,           0.0060628,           0.0060628
                 101,            0.028728,            0.026524,           0.0057719,              0.5953,             0.62541,             0.63591,             0.38782,            0.023657,            0.016226,           0.0050945,               0.006,               0.006,               0.006
                 102,            0.028597,            0.026627,            0.005706,             0.59563,             0.62651,               0.636,             0.38817,            0.023641,            0.016218,           0.0050944,           0.0059372,           0.0059372,           0.0059372
                 103,            0.028677,            0.026664,           0.0055252,             0.59485,             0.62681,             0.63609,              0.3882,            0.023652,            0.016211,           0.0050967,           0.0058744,           0.0058744,           0.0058744
                 104,            0.028634,            0.026646,            0.005661,               0.591,             0.63135,             0.63652,             0.38835,            0.023657,            0.016202,            0.005102,           0.0058116,           0.0058116,           0.0058116
                 105,            0.028522,            0.026665,           0.0055477,             0.58721,             0.63511,             0.63657,             0.38867,            0.023635,            0.016199,           0.0051054,           0.0057488,           0.0057488,           0.0057488
                 106,            0.028506,            0.026651,           0.0056304,             0.59031,             0.63287,             0.63663,             0.38909,            0.023617,            0.016194,           0.0051079,           0.0056862,           0.0056862,           0.0056862
                 107,            0.028488,            0.026584,           0.0055735,             0.58659,             0.63753,             0.63689,             0.38951,            0.023603,             0.01619,           0.0051116,           0.0056236,           0.0056236,           0.0056236
                 108,            0.028452,            0.026573,           0.0055345,             0.59392,             0.63145,             0.63699,             0.38981,            0.023598,            0.016187,           0.0051134,           0.0055611,           0.0055611,           0.0055611
                 109,            0.028422,            0.026499,           0.0054045,             0.59066,             0.63449,             0.63704,             0.38986,            0.023591,             0.01618,           0.0051128,           0.0054987,           0.0054987,           0.0054987
                 110,            0.028488,            0.026365,           0.0054585,             0.58773,             0.63774,             0.63717,             0.39024,            0.023579,            0.016172,           0.0051117,           0.0054364,           0.0054364,           0.0054364
